PERIODO,FECHA,HORA,NO2_CENTENARIO,PM10_CENTENARIO,PM10_CORDOBA,PM10_LA_BOCA,CO_PALERMO
2011,07/01/2011,1,20,S/D,S/D,22,S/D
2011,08/01/2011,1,26,30,S/D,29,S/D
2011,09/01/2011,1,40,36,S/D,38,S/D
2011,10/01/2011,1,10,26,S/D,12,S/D
2011,11/01/2011,1,9,S/D,1,21,1
2011,12/01/2011,1,25,27,26,18,31
2011,13/01/2011,1,14,36,S/D,15,S/D
2011,14/01/2011,1,21,34,25,S/D,S/D
2011,15/01/2011,1,11,41,18,S/D,S/D
2011,16/01/2011,1,12,51,26,S/D,S/D
2011,17/01/2011,1,25,27,27,S/D,S/D
2011,18/01/2011,1,S/D,25,21,S/D,S/D
2011,19/01/2011,1,S/D,31,18,13,13
2011,20/01/2011,1,S/D,44,27,8,24
2011,21/01/2011,1,S/D,27,17,7,13
2011,22/01/2011,1,S/D,7,22,S/D,S/D
2011,23/01/2011,1,S/D,27,22,S/D,S/D
2011,24/01/2011,1,S/D,37,19,S/D,S/D
2011,25/01/2011,1,S/D,S/D,23,8,S/D
2011,26/01/2011,1,S/D,S/D,25,S/D,S/D
2011,27/01/2011,1,S/D,S/D,19,15,S/D
2011,28/01/2011,1,S/D,S/D,22,38,S/D
2011,29/01/2011,1,S/D,S/D,18,5,S/D
2011,30/01/2011,1,S/D,S/D,20,9,S/D
2011,31/01/2011,1,S/D,S/D,20,9,S/D
2011,01/02/2011,1,S/D,S/D,14,7,S/D
2011,02/02/2011,1,S/D,S/D,17,5,18
2011,03/02/2011,1,S/D,S/D,20,S/D,S/D
2011,04/02/2011,1,S/D,S/D,20,18,10
2011,05/02/2011,1,S/D,S/D,20,15,24
2011,06/02/2011,1,S/D,S/D,15,5,14
2011,07/02/2011,1,S/D,S/D,16,5,24
2011,08/02/2011,1,S/D,S/D,20,5,17
2011,09/02/2011,1,S/D,S/D,15,5,7
2011,10/02/2011,1,S/D,S/D,17,5,16
2011,11/02/2011,1,S/D,S/D,16,6,16
2011,12/02/2011,1,S/D,S/D,16,7,18
2011,13/02/2011,1,S/D,S/D,17,8,18
2011,14/02/2011,1,S/D,S/D,19,5,17
2011,15/02/2011,1,S/D,S/D,20,43,34
2011,16/02/2011,1,S/D,14,20,2,15
2011,17/02/2011,1,S/D,S/D,18,13,23
2011,18/02/2011,1,S/D,S/D,35,18,31
2011,19/02/2011,1,S/D,S/D,18,22,21
2011,20/02/2011,1,S/D,S/D,16,15,16
2011,21/02/2011,1,S/D,S/D,11,5,87
2011,22/02/2011,1,S/D,S/D,13,6,33
2011,23/02/2011,1,16,S/D,13,5,10
2011,24/02/2011,1,12,S/D,13,6,15
2011,25/02/2011,1,4,S/D,15,7,6
2011,26/02/2011,1,28,S/D,19,1,26
2011,27/02/2011,1,43,S/D,30,78,61
2011,28/02/2011,1,27,S/D,22,9,20
2011,01/03/2011,1,10,S/D,16,5,25
2011,02/03/2011,1,9,S/D,13,8,8
2011,03/03/2011,1,12,S/D,14,7,11
2011,04/03/2011,1,S/D,S/D,17,9,18
2011,05/03/2011,1,15,S/D,15,7,19
2011,06/03/2011,1,20,S/D,14,6,12
2011,07/03/2011,1,S/D,S/D,14,5,10
2011,08/03/2011,1,34,S/D,17,16,30
2011,09/03/2011,1,18,S/D,18,11,25
2011,10/03/2011,1,18,S/D,19,13,18
2011,11/03/2011,1,8,S/D,22,13,18
2011,12/03/2011,1,9,S/D,26,38,14
2011,13/03/2011,1,S/D,S/D,14,22,12
2011,14/03/2011,1,S/D,S/D,19,5,21
2011,15/03/2011,1,12,S/D,18,19,14
2011,16/03/2011,1,10,S/D,25,12,20
2011,17/03/2011,1,15,S/D,33,53,22
2011,18/03/2011,1,18,S/D,23,41,25
2011,19/03/2011,1,25,S/D,25,1,27
2011,20/03/2011,1,31,S/D,27,56,35
2011,21/03/2011,1,42,S/D,29,42,37
2011,22/03/2011,1,44,S/D,31,26,41
2011,23/03/2011,1,14,S/D,23,55,14
2011,24/03/2011,1,17,S/D,22,9,12
2011,25/03/2011,1,15,S/D,23,7,13
2011,26/03/2011,1,12,S/D,20,6,8
2011,27/03/2011,1,22,S/D,22,17,23
2011,28/03/2011,1,S/D,S/D,26,9,35
2011,29/03/2011,1,28,S/D,37,22,33
2011,30/03/2011,1,30,S/D,39,1,42
2011,31/03/2011,1,35,S/D,43,24,49
2011,01/04/2011,1,34,S/D,42,76,43
2011,02/04/2011,1,15,S/D,42,16,25
2011,03/04/2011,1,21,S/D,40,11,25
2011,04/04/2011,1,4,S/D,32,76,8
2011,05/04/2011,1,20,S/D,35,86,36
2011,06/04/2011,1,19,S/D,39,23,25
2011,07/04/2011,1,S/D,S/D,40,22,22
2011,08/04/2011,1,S/D,S/D,50,6,48
2011,09/04/2011,1,S/D,33,41,6,37
2011,10/04/2011,1,S/D,41,42,7,20
2011,11/04/2011,1,S/D,41,42,12,44
2011,12/04/2011,1,33,29,41,32,29
2011,13/04/2011,1,39,35,46,86,41
2011,14/04/2011,1,14,S/D,37,78,17
2011,15/04/2011,1,29,46,41,21,26
2011,16/04/2011,1,36,24,43,1,41
2011,17/04/2011,1,20,26,33,5,15
2011,18/04/2011,1,21,16,29,21,30
2011,19/04/2011,1,29,25,35,S/D,S/D
2011,20/04/2011,1,15,26,29,53,24
2011,21/04/2011,1,27,19,38,14,35
2011,22/04/2011,1,S/D,S/D,25,28,27
2011,23/04/2011,1,S/D,S/D,20,15,13
2011,24/04/2011,1,S/D,S/D,35,58,36
2011,25/04/2011,1,S/D,S/D,33,31,31
2011,26/04/2011,1,34,S/D,39,33,40
2011,27/04/2011,1,20,34,27,28,38
2011,28/04/2011,1,23,34,34,1,26
2011,29/04/2011,1,35,32,43,22,28
2011,30/04/2011,1,25,35,34,18,23
2011,01/05/2011,1,18,21,25,4,20
2011,02/05/2011,1,14,22,24,5,16
2011,03/05/2011,1,53,43,56,2,91
2011,04/05/2011,1,23,36,29,49,28
2011,05/05/2011,1,11,29,26,43,27
2011,06/05/2011,1,30,71,44,84,36
2011,07/05/2011,1,38,88,40,45,42
2011,08/05/2011,1,34,74,46,79,44
2011,09/05/2011,1,6,35,27,12,28
2011,10/05/2011,1,S/D,25,31,48,24
2011,11/05/2011,1,42,42,45,76,33
2011,12/05/2011,1,42,68,51,9,39
2011,13/05/2011,1,25,56,40,13,30
2011,14/05/2011,1,26,39,37,15,22
2011,15/05/2011,1,33,24,37,6,25
2011,16/05/2011,1,17,26,36,7,18
2011,17/05/2011,1,31,17,35,16,19
2011,18/05/2011,1,23,34,S/D,18,20
2011,19/05/2011,1,23,20,36,2,23
2011,20/05/2011,1,21,19,27,53,24
2011,21/05/2011,1,41,40,40,3,27
2011,22/05/2011,1,32,29,32,39,27
2011,23/05/2011,1,21,27,29,11,17
2011,24/05/2011,1,39,29,33,89,32
2011,25/05/2011,1,24,30,31,2,23
2011,26/05/2011,1,27,17,29,S/D,12
2011,27/05/2011,1,25,32,37,26,25
2011,28/05/2011,1,23,36,34,19,14
2011,29/05/2011,1,24,20,32,25,24
2011,30/05/2011,1,27,21,30,7,31
2011,31/05/2011,1,S/D,S/D,39,22,25
2011,01/06/2011,1,42,S/D,48,96,57
2011,02/06/2011,1,32,85,32,91,38
2011,03/06/2011,1,27,39,39,84,35
2011,04/06/2011,1,S/D,S/D,41,17,24
2011,05/06/2011,1,S/D,S/D,31,33,25
2011,06/06/2011,1,S/D,S/D,30,2,18
2011,07/06/2011,1,16,S/D,S/D,22,29
2011,08/06/2011,1,26,50,32,23,28
2011,09/06/2011,1,34,47,38,32,34
2011,10/06/2011,1,S/D,60,37,5,30
2011,11/06/2011,1,21,50,29,68,19
2011,12/06/2011,1,28,27,32,63,30
2011,13/06/2011,1,15,52,20,16,20
2011,14/06/2011,1,17,270,31,83,21
2011,15/06/2011,1,16,120,32,2,18
2011,16/06/2011,1,33,65,42,57,30
2011,17/06/2011,1,11,47,27,1,12
2011,18/06/2011,1,16,27,38,1,18
2011,19/06/2011,1,20,27,24,16,20
2011,20/06/2011,1,11,36,30,9,19
2011,21/06/2011,1,21,23,26,24,18
2011,22/06/2011,1,13,99,36,12,19
2011,23/06/2011,1,21,55,32,8,15
2011,24/06/2011,1,36,31,88,1,21
2011,25/06/2011,1,1,18,95,0,41
2011,26/06/2011,1,83,22,96,0,11
2011,27/06/2011,1,87,26,57,0,14
2011,28/06/2011,1,1,22,14,0,75
2011,29/06/2011,1,28,24,68,0,66
2011,30/06/2011,1,65,23,23,0,24
2011,01/07/2011,1,75,31,65,0,9
2011,02/07/2011,1,31,39,59,0,39
2011,03/07/2011,1,96,22,97,0,41
2011,04/07/2011,1,79,30,72,0,22
2011,05/07/2011,1,96,28,21,0,85
2011,06/07/2011,1,19,33,86,0,56
2011,07/07/2011,1,13,39,86,1,6
2011,08/07/2011,1,8,36,37,2,18
2011,09/07/2011,1,76,29,94,1,37
2011,10/07/2011,1,99,26,59,1,8
2011,11/07/2011,1,26,33,83,0,56
2011,12/07/2011,1,96,23,52,0,32
2011,13/07/2011,1,39,36,2,0,57
2011,14/07/2011,1,75,S/D,4,0,8
2011,15/07/2011,1,18,S/D,45,12,20
2011,16/07/2011,1,7,25,68,<0,5
2011,17/07/2011,1,67,34,52,<0,5
2011,18/07/2011,1,4,S/D,12,<0,5
2011,19/07/2011,1,64,23,51,0,5
2011,20/07/2011,1,69,15,61,0,11
2011,21/07/2011,1,95,32,63,S/D,34
2011,22/07/2011,1,3,33,5,0,42
2011,23/07/2011,1,99,28,29,0,21
2011,24/07/2011,1,29,24,76,0,13
2011,25/07/2011,1,81,14,52,0,1
2011,26/07/2011,1,7,10,53,0,9
2011,27/07/2011,1,66,39,44,0,81
2011,28/07/2011,1,74,22,39,28,39
2011,29/07/2011,1,1,32,28,S/D,S/D
2011,30/07/2011,1,59,12,S/D,5,19
2011,31/07/2011,1,73,22,S/D,13,34
2011,01/08/2011,1,88,34,S/D,19,51
2011,02/08/2011,1,85,S/D,75,0,8
2011,03/08/2011,1,96,20,18,0,55
2011,04/08/2011,1,75,17,69,0,6
2011,05/08/2011,1,87,S/D,23,0,36
2011,06/08/2011,1,61,43,41,1,76
2011,07/08/2011,1,76,29,63,0,27
2011,08/08/2011,1,5,26,19,0,8
2011,09/08/2011,1,53,14,45,0,6
2011,10/08/2011,1,7,32,39,0,16
2011,11/08/2011,1,5,25,65,0,54
2011,12/08/2011,1,4,41,9,0,61
2011,13/08/2011,1,65,30,S/D,6,35
2011,14/08/2011,1,85,32,S/D,22,36
2011,15/08/2011,1,45,24,S/D,6,9
2011,16/08/2011,1,84,23,1,0,3
2011,17/08/2011,1,73,14,64,0,13
2011,18/08/2011,1,86,15,57,0,21
2011,19/08/2011,1,71,10,5,0,1
2011,20/08/2011,1,71,16,7,0,5
2011,21/08/2011,1,76,27,7,0,6
2011,22/08/2011,1,S/D,S/D,33,5,19
2011,23/08/2011,1,S/D,S/D,25,13,22
2011,24/08/2011,1,64,12,3,0,24
2011,25/08/2011,1,38,34,34,1,14
2011,26/08/2011,1,56,17,99,0,1
2011,27/08/2011,1,69,24,45,0,16
2011,28/08/2011,1,S/D,S/D,31,2,16
2011,29/08/2011,1,S/D,S/D,65,29,37
2011,30/08/2011,1,95,30,53,0,3
2011,31/08/2011,1,51,22,46,<0,5
2011,01/09/2011,1,S/D,S/D,60,13,S/D
2011,02/09/2011,1,S/D,27,38,15,12
2011,03/09/2011,1,S/D,23,27,16,15
2011,04/09/2011,1,S/D,32,78,27,28
2011,05/09/2011,1,S/D,37,27,23,35
2011,06/09/2011,1,S/D,44,39,2,57
2011,07/09/2011,1,S/D,51,S/D,44,53
2011,08/09/2011,1,S/D,37,S/D,40,39
2011,09/09/2011,1,S/D,51,44,56,52
2011,10/09/2011,1,18,23,31,0,74
2011,11/09/2011,1,73,20,51,<0,5
2011,12/09/2011,1,96,17,17,0,29
2011,13/09/2011,1,69,15,2,0,6
2011,14/09/2011,1,55,13,35,0,8
2011,15/09/2011,1,75,25,49,0,12
2011,16/09/2011,1,1,18,48,0,27
2011,17/09/2011,1,4,29,17,1,67
2011,18/09/2011,1,7,11,57,<0,5
2011,19/09/2011,1,66,24,45,<0,5
2011,20/09/2011,1,86,33,8,0,44
2011,21/09/2011,1,94,48,13,0,66
2011,22/09/2011,1,21,28,41,1,1
2011,23/09/2011,1,42,14,33,<0,5
2011,24/09/2011,1,61,30,45,0,13
2011,25/09/2011,1,63,16,5,0,18
2011,26/09/2011,1,73,23,27,0,23
2011,27/09/2011,1,49,20,25,0,1
2011,28/09/2011,1,56,10,25,0,1
2011,29/09/2011,1,4,27,31,0,78
2011,30/09/2011,1,38,31,54,0,85
2011,01/10/2011,1,67,S/D,45,0,1
2011,02/10/2011,1,S/D,29,S/D,14,26
2011,03/10/2011,1,S/D,56,S/D,5,8
2011,04/10/2011,1,54,16,26,0,8
2011,05/10/2011,1,71,25,82,0,1
2011,06/10/2011,1,65,22,24,0,24
2011,07/10/2011,1,81,24,36,0,18
2011,08/10/2011,1,88,23,62,0,9
2011,09/10/2011,1,81,18,57,0,11
2011,10/10/2011,1,61,14,23,0,1
2011,11/10/2011,1,98,26,51,0,19
2011,12/10/2011,1,5,8,22,<0,5
2011,13/10/2011,1,89,30,41,0,18
2011,14/10/2011,1,83,17,46,0,11
2011,15/10/2011,1,89,27,2,0,46
2011,16/10/2011,1,89,30,42,0,51
2011,17/10/2011,1,15,212,S/D,5,15
2011,18/10/2011,1,48,10,23,<0,5
2011,19/10/2011,1,91,23,33,0,23
2011,20/10/2011,1,73,24,59,0,15
2011,21/10/2011,1,64,19,24,0,26
2011,22/10/2011,1,1,27,54,0,29
2011,23/10/2011,1,56,20,31,0,6
2011,24/10/2011,1,63,21,26,0,9
2011,25/10/2011,1,56,21,41,0,12
2011,26/10/2011,1,57,S/D,26,<0,5
2011,27/10/2011,1,46,16,34,<0,5
2011,28/10/2011,1,84,25,44,0,25
2011,29/10/2011,1,68,26,36,0,3
2011,30/10/2011,1,54,20,44,<0,5
2011,31/10/2011,1,39,18,14,S/D,S/D
2011,01/11/2011,1,45,20,24,0,6
2011,02/11/2011,1,56,21,1,0,12
2011,03/11/2011,1,7,20,45,0,22
2011,04/11/2011,1,7,21,21,0,19
2011,05/11/2011,1,13,23,46,0,34
2011,06/11/2011,1,8,22,27,0,5
2011,07/11/2011,1,74,22,14,0,6
2011,08/11/2011,1,88,20,34,0,8
2011,09/11/2011,1,98,22,3,0,21
2011,10/11/2011,1,48,18,28,<0,5
2011,11/11/2011,1,59,21,38,0,8
2011,12/11/2011,1,56,24,32,0,12
2011,13/11/2011,1,5,28,3,0,11
2011,14/11/2011,1,4,22,2,<0,5
2011,15/11/2011,1,48,27,35,<0,5
2011,16/11/2011,1,S/D,S/D,S/D,22,44
2011,17/11/2011,1,S/D,S/D,S/D,22,44
2011,18/11/2011,1,S/D,S/D,S/D,1,12
2011,19/11/2011,1,5,25,46,0,14
2011,20/11/2011,1,44,17,43,0,8
2011,21/11/2011,1,51,S/D,23,0,34
2011,22/11/2011,1,43,16,44,0,6
2011,23/11/2011,1,S/D,161,S/D,S/D,152
2011,24/11/2011,1,5,23,22,0,49
2011,25/11/2011,1,83,18,22,0,54
2011,26/11/2011,1,95,19,54,0,42
2011,27/11/2011,1,61,16,19,0,1
2011,28/11/2011,1,91,28,7,0,17
2011,29/11/2011,1,66,17,42,0,7
2011,30/11/2011,1,14,8,97,0,46
2011,01/12/2011,1,5,11,78,<0,5
2011,02/12/2011,1,53,32,8,0,18
2011,03/12/2011,1,S/D,S/D,S/D,7,22
2011,04/12/2011,1,S/D,S/D,S/D,7,16
2011,05/12/2011,1,S/D,S/D,S/D,5,14
2011,06/12/2011,1,69,18,93,0,8
2011,07/12/2011,1,58,20,59,0,8
2011,08/12/2011,1,75,25,51,0,15
2011,09/12/2011,1,49,9,14,<0,5
2011,10/12/2011,1,53,14,13,<0,5
2011,11/12/2011,1,59,16,14,0,1
2011,12/12/2011,1,58,10,34,0,15
2011,13/12/2011,1,45,11,74,<0,5
2011,14/12/2011,1,48,10,4,0,7
2011,15/12/2011,1,48,10,74,0,6
2011,16/12/2011,1,58,13,29,<0,5
2011,17/12/2011,1,59,12,74,<0,5
2011,18/12/2011,1,51,13,53,0,5
2011,19/12/2011,1,49,11,24,0,1
2011,20/12/2011,1,54,14,24,0,14
2011,21/12/2011,1,85,19,54,0,32
2011,22/12/2011,1,95,20,81,0,38
2011,23/12/2011,1,84,8,2,0,18
2011,24/12/2011,1,59,18,88,<0,5
2011,25/12/2011,1,39,9,5,<0,5
2011,26/12/2011,1,35,12,1,<0,5
2011,27/12/2011,1,45,18,21,0,5
2011,28/12/2011,1,44,15,36,0,7
2011,29/12/2011,1,49,15,S/D,9,19
2011,30/12/2011,1,51,16,38,0,1
2011,31/12/2011,1,45,14,24,0,6
2012,01/01/2012,1,S/D,S/D,S/D,5,4
2012,02/01/2012,1,S/D,S/D,S/D,5,17
2012,03/01/2012,1,46,9,32,0,12
2012,04/01/2012,1,38,16,19,<0,5
2012,05/01/2012,1,48,25,28,0,5
2012,06/01/2012,13,49,14,51,S/D,14
2012,07/01/2012,1,34,10,14,<0,5
2012,08/01/2012,1,56,12,9,<0,5
2012,09/01/2012,1,5,21,2,0,7
2012,10/01/2012,1,61,10,57,0,12
2012,11/01/2012,1,49,8,6,0,14
2012,12/01/2012,1,61,16,96,0,12
2012,13/01/2012,1,3,20,21,<0,5
2012,14/01/2012,1,33,7,15,0,6
2012,15/01/2012,1,36,11,15,0,6
2012,16/01/2012,1,35,11,17,0,6
2012,17/01/2012,1,33,11,22,0,9
2012,18/01/2012,1,45,9,S/D,1,18
2012,19/01/2012,1,51,18,34,S/D,S/D
2012,20/01/2012,1,63,23,3,S/D,S/D
2012,21/01/2012,1,48,12,39,0,11
2012,22/01/2012,1,48,16,S/D,16,S/D
2012,23/01/2012,1,41,9,S/D,11,S/D
2012,24/01/2012,1,4,8,17,0,9
2012,25/01/2012,1,35,6,36,<0,5
2012,26/01/2012,1,38,13,18,<0,5
2012,27/01/2012,1,43,8,24,0,5
2012,28/01/2012,1,29,15,26,0,8
2012,29/01/2012,1,43,19,18,0,6
2012,30/01/2012,1,41,10,26,0,12
2012,31/01/2012,1,8,13,34,0,43
2012,01/02/2012,1,76,29,55,0,65
2012,02/02/2012,1,48,10,63,0,11
2012,03/02/2012,1,53,11,53,0,6
2012,04/02/2012,1,65,18,21,0,29
2012,05/02/2012,1,76,22,86,0,35
2012,06/02/2012,1,46,11,6,0,1
2012,07/02/2012,1,54,9,23,0,13
2012,08/02/2012,1,54,13,23,0,2
2012,09/02/2012,1,43,6,46,<0,5
2012,10/02/2012,1,S/D,S/D,20,5,S/D
2012,11/02/2012,1,46,13,31,0,1
2012,12/02/2012,1,55,24,8,0,17
2012,13/02/2012,1,49,22,7,0,23
2012,14/02/2012,1,4,11,35,0,11
2012,15/02/2012,1,48,16,33,0,22
2012,16/02/2012,1,46,19,44,0,28
2012,17/02/2012,1,48,11,S/D,7,S/D
2012,18/02/2012,1,49,9,24,0,16
2012,19/02/2012,1,56,16,44,0,13
2012,20/02/2012,1,68,20,65,0,2
2012,21/02/2012,1,55,15,18,0,24
2012,22/02/2012,1,28,7,18,<0,5
2012,23/02/2012,1,53,19,16,0,27
2012,24/02/2012,1,4,17,78,<0,5
2012,25/02/2012,1,36,6,17,0,7
2012,26/02/2012,1,38,10,23,0,6
2012,27/02/2012,1,33,13,19,<0,5
2012,28/02/2012,1,48,10,15,0,15
2012,29/02/2012,1,63,17,5,0,36
2012,01/03/2012,1,41,12,25,0,11
2012,02/03/2012,1,58,12,8,0,1
2012,03/03/2012,1,49,20,6,0,23
2012,04/03/2012,1,49,16,5,0,24
2012,05/03/2012,1,44,7,11,0,22
2012,06/03/2012,1,63,10,69,0,13
2012,07/03/2012,1,49,9,34,0,12
2012,08/03/2012,1,65,18,S/D,16,S/D
2012,09/03/2012,1,4,4,32,0,9
2012,10/03/2012,1,49,8,24,0,18
2012,11/03/2012,1,1,45,78,0,49
2012,12/03/2012,1,43,15,16,0,11
2012,13/03/2012,1,93,14,2,0,47
2012,14/03/2012,1,89,16,16,0,38
2012,15/03/2012,1,45,8,45,<0,5
2012,16/03/2012,1,43,17,29,0,11
2012,17/03/2012,1,44,12,2,0,19
2012,18/03/2012,1,44,13,7,0,9
2012,19/03/2012,1,53,11,46,0,1
2012,20/03/2012,1,4,13,25,<0,5
2012,21/03/2012,1,75,21,36,0,15
2012,22/03/2012,1,6,16,64,0,14
2012,23/03/2012,1,35,11,93,<0,5
2012,24/03/2012,1,65,17,14,0,3
2012,25/03/2012,1,61,15,S/D,16,S/D
2012,26/03/2012,1,S/D,S/D,S/D,S/D,24
2012,27/03/2012,1,25,6,22,<0,5
2012,28/03/2012,1,33,11,18,<0,5
2012,29/03/2012,1,43,14,13,0,16
2012,30/03/2012,1,58,15,43,0,26
2012,31/03/2012,1,39,11,31,0,6
2012,01/04/2012,1,5,12,24,0,15
2012,02/04/2012,1,53,23,39,0,12
2012,03/04/2012,1,35,13,S/D,5,S/D
2012,04/04/2012,1,58,10,52,0,13
2012,05/04/2012,1,S/D,41,18,17,S/D
2012,06/04/2012,1,S/D,S/D,19,6,S/D
2012,07/04/2012,1,S/D,S/D,22,41,S/D
2012,08/04/2012,1,S/D,S/D,23,34,S/D
2012,09/04/2012,1,S/D,S/D,19,5,S/D
2012,10/04/2012,1,49,9,35,0,9
2012,11/04/2012,1,46,9,33,0,6
2012,12/04/2012,1,8,12,73,0,47
2012,13/04/2012,1,78,10,99,0,19
2012,14/04/2012,1,2,28,86,0,63
2012,15/04/2012,1,S/D,48,24,26,S/D
2012,16/04/2012,1,S/D,S/D,36,85,S/D
2012,17/04/2012,1,81,16,14,0,38
2012,18/04/2012,1,13,32,8,0,55
2012,19/04/2012,1,69,30,9,0,19
2012,20/04/2012,13,3,18,S/D,S/D,104
2012,21/04/2012,1,26,6,S/D,S/D,S/D
2012,22/04/2012,1,55,19,S/D,S/D,S/D
2012,23/04/2012,1,44,16,S/D,S/D,S/D
2012,24/04/2012,1,44,21,37,S/D,S/D
2012,25/04/2012,1,61,26,95,S/D,S/D
2012,26/04/2012,1,S/D,39,41,2,S/D
2012,27/04/2012,1,39,12,53,0,7
2012,28/04/2012,1,22,39,47,8,S/D
2012,29/04/2012,1,21,29,36,17,S/D
2012,30/04/2012,1,20,21,36,15,S/D
2012,01/05/2012,1,19,24,19,28,S/D
2012,02/05/2012,1,15,18,14,8,S/D
2012,03/05/2012,1,61,14,S/D,51,S/D
2012,04/05/2012,1,3,24,83,0,44
2012,05/05/2012,1,2,34,54,0,44
2012,06/05/2012,1,71,10,2,0,81
